env.step/dt,env.step/fps,env.step/psps,env.step/total_steps,env.step/cpu_mem_use,env.step/gpu_mem_use,env.step+env.reset/dt,env.step+env.reset/fps,env.step+env.reset/psps,env.step+env.reset/total_steps,env.step+env.reset/cpu_mem_use,env.step+env.reset/gpu_mem_use,env_id,obs_mode,num_envs,num_cameras,camera_width,camera_height,sensor_settings,gpu_type
15.47016739845276,4136.994665384224,64.64054164662849,1000,6690037760,6306582528,15.349128723144531,4169.617777945673,65.15027778040114,1000,6714482688,6705041408,CartpoleBalanceBenchmark-v1,rgb+depth,64,1.0,256.0,256.0,,NVIDIA GeForce RTX 4090
28.40697550773621,2252.967760773074,35.20262126207928,1000,7594950656,9501593600,28.128799200057983,2275.2482089554705,35.55075326492923,1000,7612358656,9904246784,CartpoleBalanceBenchmark-v1,rgb+depth,64,1.0,512.0,512.0,,NVIDIA GeForce RTX 4090
14.561753273010254,8790.150306779606,68.67304927171567,1000,6580621312,5392683008,14.275833129882812,8966.201750569966,70.04845117632786,1000,6589362176,5802741760,CartpoleBalanceBenchmark-v1,rgb+depth,128,1.0,80.0,80.0,,NVIDIA GeForce RTX 4090
16.383596420288086,7812.692446543387,61.03665973862021,1000,6715043840,6151196672,16.103318452835083,7948.672217772906,62.09900170135083,1000,6735458304,6549655552,CartpoleBalanceBenchmark-v1,rgb+depth,128,1.0,160.0,160.0,,NVIDIA GeForce RTX 4090
19.4860520362854,6568.80109740282,51.31875857345953,1000,6964703232,7098519552,19.49615979194641,6565.395512036939,51.29215243778859,1000,6988427264,7492784128,CartpoleBalanceBenchmark-v1,rgb+depth,128,1.0,224.0,224.0,,NVIDIA GeForce RTX 4090
21.4145622253418,5977.241031270112,46.69719555679775,1000,7083765760,7581913088,21.314533710479736,6005.292057459654,46.916344198903545,1000,7103754240,7990857728,CartpoleBalanceBenchmark-v1,rgb+depth,128,1.0,256.0,256.0,,NVIDIA GeForce RTX 4090
48.2857882976532,2650.883510712428,20.71002742744085,1000,8901517312,14632275968,47.68513441085816,2684.2747028275908,20.97089611584056,1000,8925421568,14997180416,CartpoleBalanceBenchmark-v1,rgb+depth,128,1.0,512.0,512.0,,NVIDIA GeForce RTX 4090
17.794109344482422,14386.78357224888,56.19837332909719,1000,6567014400,5621141504,17.626051902770996,14523.955870103511,56.73420261759185,1000,6583377920,6013767680,CartpoleBalanceBenchmark-v1,rgb+depth,256,1.0,80.0,80.0,,NVIDIA GeForce RTX 4090
21.568086624145508,11869.38853043216,46.36479894700063,1000,6939164672,6887821312,21.605944871902462,11848.590816915215,46.28355787857507,1000,6957563904,7282085888,CartpoleBalanceBenchmark-v1,rgb+depth,256,1.0,160.0,160.0,,NVIDIA GeForce RTX 4090
27.592605590820312,9277.847978415191,36.24159366568435,1000,7368765440,8471171072,27.36662125587464,9354.461320103444,36.54086453165408,1000,7385604096,8859144192,CartpoleBalanceBenchmark-v1,rgb+depth,256,1.0,224.0,224.0,,NVIDIA GeForce RTX 4090
31.1023633480072,8230.885773392603,32.15189755231486,1000,7661760512,9518370816,30.89578938484192,8285.91873187738,32.366870046396016,1000,7669673984,9904246784,CartpoleBalanceBenchmark-v1,rgb+depth,256,1.0,256.0,256.0,,NVIDIA GeForce RTX 4090
79.37980794906616,3225.0015037106377,12.59766212386968,1000,10960429056,22130642944,78.95833587646484,3242.2162544120447,12.66490724379705,1000,10977050624,22466187264,CartpoleBalanceBenchmark-v1,rgb+depth,256,1.0,512.0,512.0,,NVIDIA GeForce RTX 4090
24.71913838386536,20712.69605150121,40.4544844755883,1000,6723371008,6168694784,24.47322106361389,20920.82601914741,40.86098831864729,1000,6745534464,6575542272,CartpoleBalanceBenchmark-v1,rgb+depth,512,1.0,80.0,80.0,,NVIDIA GeForce RTX 4090
33.11418795585632,15461.65047690537,30.1985360877058,1000,7427010560,8804225024,33.01349663734436,15508.808582876176,30.29064176343003,1000,7448481792,9192198144,CartpoleBalanceBenchmark-v1,rgb+depth,512,1.0,160.0,160.0,,NVIDIA GeForce RTX 4090
46.15397787094116,11093.301674488135,21.666604832984643,1000,8274571264,12101865472,46.28089141845703,11062.881122376397,21.6071896921414,1000,8292540416,12475158528,CartpoleBalanceBenchmark-v1,rgb+depth,512,1.0,224.0,224.0,,NVIDIA GeForce RTX 4090
54.01762819290161,9478.387280752198,18.512475157719138,1000,8787742720,14057394176,53.29133367538452,9607.565896525775,18.76477714165191,1000,8812036096,14424395776,CartpoleBalanceBenchmark-v1,rgb+depth,512,1.0,256.0,256.0,,NVIDIA GeForce RTX 4090
39.007487297058105,26251.37046643937,25.6361039711322,1000,7032516608,7032524800,39.28120160102844,26068.44898484954,25.45746971176713,1000,7046017024,7418400768,CartpoleBalanceBenchmark-v1,rgb+depth,1024,1.0,80.0,80.0,,NVIDIA GeForce RTX 4090
56.7229278087616,18052.66476110617,17.62955543076775,1000,8328728576,11942940672,56.62489938735962,18083.917341645425,17.66007552895061,1000,8356962304,12335108096,CartpoleBalanceBenchmark-v1,rgb+depth,1024,1.0,160.0,160.0,,NVIDIA GeForce RTX 4090
79.84657907485962,12824.59451443694,12.524018080504824,1000,9985040384,18302554112,80.17978239059448,12771.299315974706,12.471971988256549,1000,10001195008,18669555712,CartpoleBalanceBenchmark-v1,rgb+depth,1024,1.0,224.0,224.0,,NVIDIA GeForce RTX 4090
