env.step/dt,env.step/fps,env.step/psps,env.step/total_steps,env.step/cpu_mem_use,env.step/gpu_mem_use,env.step+env.reset/dt,env.step+env.reset/fps,env.step+env.reset/psps,env.step+env.reset/total_steps,env.step+env.reset/cpu_mem_use,env.step+env.reset/gpu_mem_use,env_id,obs_mode,num_envs,control_mode,gpu_type,num_cameras,camera_width,camera_height
2.363508462905884,6769.597084635922,423.0998177897452,1000,2126602240,1691811840,2.374131441116333,6739.306730412824,421.2066706508015,1000,2126733312,1712783360,CartpoleBalanceBenchmark-v1,rgb,16,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,1.0,256.0,256.0
3.371382474899292,4745.82760013841,296.61422500865064,1000,2221469696,2008481792,3.360761404037476,4760.825919024862,297.55161993905386,1000,2221731840,2029453312,CartpoleBalanceBenchmark-v1,rgb,16,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,1.0,512.0,512.0
2.669043064117432,11989.315732746109,374.66611664831584,1000,2153398272,1941372928,2.6702303886413574,11983.98465395413,374.4995204360666,1000,2153529344,1943470080,CartpoleBalanceBenchmark-v1,rgb,32,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,1.0,80.0,80.0
2.866119384765625,11164.92221855468,348.90381932983377,1000,2173157376,1943470080,2.8370635509490967,11279.267956227091,352.47712363209666,1000,2173419520,1943470080,CartpoleBalanceBenchmark-v1,rgb,32,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,1.0,128.0,128.0
2.876185894012451,11125.8455396143,347.6826731129469,1000,2171531264,1941372928,2.870586395263672,11147.548129120394,348.3608790350123,1000,2171662336,1941372928,CartpoleBalanceBenchmark-v1,rgb,32,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,1.0,160.0,160.0
3.1089863777160645,10292.74371523878,321.64824110121185,1000,2189152256,1962344448,3.1133947372436523,10278.169875860396,321.1928086206374,1000,2189283328,1962344448,CartpoleBalanceBenchmark-v1,rgb,32,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,1.0,224.0,224.0
3.246051788330078,9858.12984100981,308.0665575315565,1000,2206715904,1962344448,3.2443668842315674,9863.249484985186,308.2265464057871,1000,2206978048,1962344448,CartpoleBalanceBenchmark-v1,rgb,32,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,1.0,256.0,256.0
5.283287048339844,6056.835395694673,189.27610611545853,1000,2390147072,2193031168,5.298699378967285,6039.217874299709,188.72555857186592,1000,2390409216,2234974208,CartpoleBalanceBenchmark-v1,rgb,32,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,1.0,512.0,512.0
3.877132415771485,16507.045191353125,257.9225811148926,1000,2264309760,2134310912,3.889564275741577,16454.285226536816,257.09820666463776,1000,2266669056,2136408064,CartpoleBalanceBenchmark-v1,rgb,64,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,1.0,80.0,80.0
4.0660693645477295,15740.016773451858,245.93776208518528,1000,2277060608,2134310912,4.081324577331543,15681.183593059037,245.01849364154745,1000,2279419904,2155282432,CartpoleBalanceBenchmark-v1,rgb,64,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,1.0,128.0,128.0
4.2671215534210205,14998.40095923449,234.3500149880389,1000,2298343424,2423717888,4.274052143096924,14974.080300673731,233.97000469802708,1000,2300571648,2423717888,CartpoleBalanceBenchmark-v1,rgb,64,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,1.0,160.0,160.0
4.756939649581909,13454.02815981174,210.21918999705844,1000,2342682624,2511798272,4.786962032318115,13369.648551193462,208.90075861239785,1000,2344910848,2532769792,CartpoleBalanceBenchmark-v1,rgb,64,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,1.0,224.0,224.0
5.104215145111084,12538.656420331426,195.9165065676785,1000,2375020544,2482438144,5.096858978271484,12556.753144012737,196.19926787519896,1000,2377248768,2503409664,CartpoleBalanceBenchmark-v1,rgb,64,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,1.0,256.0,256.0
9.337105751037598,6854.3724047345095,107.09956882397672,1000,2573361152,2908160000,9.351136684417725,6844.087746749169,106.93887104295575,1000,2575589376,2992046080,CartpoleBalanceBenchmark-v1,rgb,64,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,1.0,512.0,512.0
6.418103218078613,19943.587014843823,155.8092735534674,1000,2478792704,2788622336,6.439117193222046,19878.5013782224,155.3007920173625,1000,2481152000,2788622336,CartpoleBalanceBenchmark-v1,rgb,128,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,1.0,80.0,80.0
6.692223787307739,19126.676582866337,149.42716080364326,1000,2512855040,2876702720,6.805002450942993,18809.691976269984,146.95071856460925,1000,2515083264,2876702720,CartpoleBalanceBenchmark-v1,rgb,128,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,1.0,128.0,128.0
7.153785228729248,17892.62549928929,139.78613671319758,1000,2566504448,3166109696,7.170431137084961,17851.08838686046,139.46162802234736,1000,2568732672,3187081216,CartpoleBalanceBenchmark-v1,rgb,128,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,1.0,160.0,160.0
8.152609825134277,15700.493798363736,122.6601077997167,1000,2651504640,3247898624,8.174657821655273,15658.147752792604,122.32927931869222,1000,2651635712,3283550208,CartpoleBalanceBenchmark-v1,rgb,128,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,1.0,224.0,224.0
8.815032958984375,14520.649054356743,113.44257073716209,1000,2692247552,3241607168,8.84191083908081,14476.508791996215,113.09772493747045,1000,2694606848,3283550208,CartpoleBalanceBenchmark-v1,rgb,128,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,1.0,256.0,256.0
17.32886838912964,7386.518099490797,57.70717265227185,1000,3075006464,4336320512,17.445101022720337,7337.303454608488,57.322683239128814,1000,3077365760,4504092672,CartpoleBalanceBenchmark-v1,rgb,128,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,1.0,512.0,512.0
11.650332689285278,21973.6214258878,85.83445869487421,1000,2915606528,4187488256,11.70635437965393,21868.46491209401,85.42369106286722,1000,2915737600,4187488256,CartpoleBalanceBenchmark-v1,rgb,256,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,1.0,80.0,80.0
12.365451097488403,20702.84359072005,80.8704827762502,1000,2997170176,4246208512,12.387465000152588,20666.05233571571,80.7267669363895,1000,2997432320,4267180032,CartpoleBalanceBenchmark-v1,rgb,256,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,1.0,128.0,128.0
13.162623643875122,19449.01008539607,75.97269564607839,1000,3064205312,4290248704,13.185194253921509,19415.716982998645,75.84264446483846,1000,3064336384,4325900288,CartpoleBalanceBenchmark-v1,rgb,256,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,1.0,160.0,160.0
15.31698513031006,16713.471862906863,65.28699946447993,1000,3229790208,4724359168,15.361969709396362,16664.52966922686,65.09581902041742,1000,3229921280,4791468032,CartpoleBalanceBenchmark-v1,rgb,256,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,1.0,224.0,224.0
16.619758367538452,15403.352704574614,60.169346502244586,1000,3182456832,4804050944,16.67845630645752,15349.142348436804,59.95758729858127,1000,3182718976,4887937024,CartpoleBalanceBenchmark-v1,rgb,256,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,1.0,256.0,256.0
33.87931275367737,7556.233559437032,29.516537341550908,1000,4122681344,6995574784,34.016597747802734,7525.73793234616,29.397413798227188,1000,4122943488,7331119104,CartpoleBalanceBenchmark-v1,rgb,256,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,1.0,512.0,512.0
21.055789709091187,24316.352275257363,47.49287553761204,1000,3823538176,6695813120,21.14996671676636,24208.07592071144,47.28139828263953,1000,3823669248,6716784640,CartpoleBalanceBenchmark-v1,rgb,512,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,1.0,80.0,80.0
22.50469827651977,22750.80490788868,44.43516583572008,1000,3959635968,6704201728,22.782516717910767,22473.37317204665,43.893306976653605,1000,3959767040,6746144768,CartpoleBalanceBenchmark-v1,rgb,512,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,1.0,128.0,128.0
24.256377935409542,21107.85053577932,41.22627057769398,1000,4067753984,7079591936,24.35694718360901,21020.69672937297,41.05604829955658,1000,4067885056,7146700800,CartpoleBalanceBenchmark-v1,rgb,512,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,1.0,160.0,160.0
28.583818912506104,17912.232146698487,34.98482841152048,1000,4174376960,7624851456,28.71146535873413,17832.597312705522,34.82929162637797,1000,4174639104,7754874880,CartpoleBalanceBenchmark-v1,rgb,512,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,1.0,224.0,224.0
31.285873413085938,16365.21356587238,31.96330774584449,1000,4316770304,7794720768,31.43724751472473,16286.413107896517,31.80940060136038,1000,4317032448,7962492928,CartpoleBalanceBenchmark-v1,rgb,512,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,1.0,256.0,256.0
65.57799983024597,7807.496436691482,15.24901647791305,1000,6153289728,12177768448,65.83406496047974,7777.128760123716,15.189704609616632,1000,6153420800,12848857088,CartpoleBalanceBenchmark-v1,rgb,512,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,1.0,512.0,512.0
39.97151303291321,25618.24465230579,25.01781704326737,1000,5562040320,11618091008,40.17454433441162,25488.77695976479,24.891383749770306,1000,5562171392,11653742592,CartpoleBalanceBenchmark-v1,rgb,1024,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,1.0,80.0,80.0
43.113980531692505,23750.996483548333,23.19433250346517,1000,5677498368,12131893248,43.22919225692749,23687.696821027315,23.132516426784488,1000,5677760512,12215779328,CartpoleBalanceBenchmark-v1,rgb,1024,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,1.0,128.0,128.0
46.19144153594971,22168.608858051008,21.64903208794044,1000,5873057792,12878479360,46.63399934768677,21958.228209539026,21.44358223587795,1000,5873319936,13010599936,CartpoleBalanceBenchmark-v1,rgb,1024,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,1.0,160.0,160.0
54.96618032455444,18629.637241548684,18.193005118699887,1000,6306041856,13700562944,55.20461535453797,18549.173713531265,18.114427454620376,1000,6306435072,13958512640,CartpoleBalanceBenchmark-v1,rgb,1024,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,1.0,224.0,224.0
60.24572777748108,16997.05585402116,16.59868735744254,1000,6588194816,14312931328,60.49948620796204,16925.76357557953,16.529065991776886,1000,6588456960,14648475648,CartpoleBalanceBenchmark-v1,rgb,1024,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,1.0,256.0,256.0
1.856940746307373,2154.080580090784,538.520145022696,1000,2084483072,1557594112,1.859792947769165,2150.777055477078,537.6942638692695,1000,2084745216,1557594112,CartpoleBalanceBenchmark-v1,rgb,4,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,2.0,128.0,128.0
2.8842806816101074,5547.310323164607,346.706895197788,1000,2161995776,1702297600,2.8922829627990723,5531.962192425197,345.7476370265748,1000,2162126848,1704394752,CartpoleBalanceBenchmark-v1,rgb,16,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,2.0,128.0,128.0
4.235368728637695,7555.422455577507,236.1069517367971,1000,2219372544,1956052992,4.240158081054688,7546.888438659435,235.84026370810736,1000,2221600768,1958150144,CartpoleBalanceBenchmark-v1,rgb,32,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,2.0,128.0,128.0
6.833714485168457,9365.331276116716,146.3333011893237,1000,2394374144,2511798272,6.771169662475586,9451.838189002216,147.68497170315965,1000,2394505216,2511798272,CartpoleBalanceBenchmark-v1,rgb,64,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,2.0,128.0,128.0
12.433198690414429,10295.017652913695,80.42982541338826,1000,2736226304,2941714432,12.485695838928224,10251.731393369228,80.09165151069709,1000,2736357376,2962685952,CartpoleBalanceBenchmark-v1,rgb,128,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,2.0,128.0,128.0
22.70575785636902,11274.673218105838,44.04169225822593,1000,3467800576,4409786368,22.733975648880005,11260.678904290631,43.98702696988528,1000,3467931648,4451729408,CartpoleBalanceBenchmark-v1,rgb,256,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,2.0,128.0,128.0
42.97462201118469,11914.008222498049,23.26954730956649,1000,4844687360,7335444480,43.14493489265442,11866.978158012467,23.1776917148681,1000,4844687360,7419330560,CartpoleBalanceBenchmark-v1,rgb,512,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,2.0,128.0,128.0
83.31834721565247,12290.210190434838,12.002158389096522,1000,7463292928,13123846144,83.93600225448608,12199.770926608204,11.913838795515824,1000,7463686144,13291618304,CartpoleBalanceBenchmark-v1,rgb,1024,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,2.0,128.0,128.0
2.1203627586364746,1886.4696541700484,471.6174135425121,1000,2083872768,1559691264,2.0278844833374023,1972.4989430448115,493.1247357612029,1000,2084134912,1561788416,CartpoleBalanceBenchmark-v1,rgb,4,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,3.0,128.0,128.0
3.5095839500427246,4558.944942691916,284.9340589182448,1000,2171219968,1710686208,3.502826452255249,4567.73985753665,285.4837410960406,1000,2173579264,1714880512,CartpoleBalanceBenchmark-v1,rgb,16,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,3.0,128.0,128.0
5.593885183334351,5720.532143801661,178.7666294938019,1000,2276134912,1968635904,5.567375421524048,5747.771180704771,179.6178493970241,1000,2278363136,1991704576,CartpoleBalanceBenchmark-v1,rgb,32,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,3.0,128.0,128.0
9.247312784194946,6920.929516884696,108.13952370132336,1000,2510725120,2534866944,9.264450788497925,6908.126715882369,107.93947993566202,1000,2510987264,2555838464,CartpoleBalanceBenchmark-v1,rgb,64,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,3.0,128.0,128.0
17.28438687324524,7405.527366326954,57.85568254942933,1000,2977865728,3277324288,17.392716646194458,7359.402363862837,57.49533096767841,1000,2978127872,3298295808,CartpoleBalanceBenchmark-v1,rgb,128,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,3.0,128.0,128.0
33.00299119949341,7756.87265595276,30.30028381231547,1000,3893907456,4844027904,33.184471130371094,7714.451708278203,30.13457698546173,1000,3896135680,4906942464,CartpoleBalanceBenchmark-v1,rgb,256,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,3.0,128.0,128.0
63.2741584777832,8091.7709902024735,15.804240215239206,1000,5764796416,8031961088,63.67227053642273,8041.177041222652,15.705423908637991,1000,5764927488,8157790208,CartpoleBalanceBenchmark-v1,rgb,512,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,3.0,128.0,128.0
121.9079577922821,8399.779789148668,8.202909950340496,1000,9244946432,14114226176,122.21208262443542,8378.876932707295,8.182497004596968,1000,9245208576,14365884416,CartpoleBalanceBenchmark-v1,rgb,1024,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,3.0,128.0,128.0
2.283488750457764,1751.7055861116603,437.92639652791513,1000,2103791616,1563885568,2.302483320236206,1737.25471313714,434.313678284285,1000,2104053760,1565982720,CartpoleBalanceBenchmark-v1,rgb,4,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,4.0,128.0,128.0
4.506058216094971,3550.775252492384,221.923453280774,1000,2191675392,1719074816,4.664258718490601,3430.341446663524,214.39634041647025,1000,2194034688,1723269120,CartpoleBalanceBenchmark-v1,rgb,16,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,4.0,128.0,128.0
7.442677021026611,4299.528235552274,134.36025736100856,1000,2332622848,2002190336,7.253568649291992,4411.621582036514,137.86317443864107,1000,2332622848,2006384640,CartpoleBalanceBenchmark-v1,rgb,32,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,4.0,128.0,128.0
12.774920463562012,5009.815926646871,78.27837385385736,1000,2654846976,2576809984,12.802175760269163,4999.150238088468,78.1117224701323,1000,2654978048,2597781504,CartpoleBalanceBenchmark-v1,rgb,64,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,4.0,128.0,128.0
22.1176118850708,5787.243246021461,45.21283785954267,1000,3197587456,3476553728,22.25587034225464,5751.291593255792,44.93196557231087,1000,3197718528,3518496768,CartpoleBalanceBenchmark-v1,rgb,128,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,4.0,128.0,128.0
43.23202610015869,5921.536025327768,23.131000098936592,1000,4361871360,5141823488,43.44745492935181,5892.174821661511,23.01630789711528,1000,4362002432,5225709568,CartpoleBalanceBenchmark-v1,rgb,256,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,4.0,128.0,128.0
83.47464561462402,6133.598965651699,11.979685479788474,1000,6691180544,8394768384,83.72208142280579,6115.4714658172825,11.94428020667438,1000,6691311616,8562540544,CartpoleBalanceBenchmark-v1,rgb,512,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,4.0,128.0,128.0
159.7563557624817,6409.760632762777,6.2595318679324,1000,11025551360,15510929408,160.26593852043152,6389.380110668089,6.239629014324306,1000,11025682432,15846473728,CartpoleBalanceBenchmark-v1,rgb,1024,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,4.0,128.0,128.0
2.4711079597473145,1618.7071002794326,404.6767750698581,1000,2111774720,1563885568,2.4709041118621826,1618.8406424988395,404.7101606247099,1000,2112036864,1565982720,CartpoleBalanceBenchmark-v1,rgb,4,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,5.0,128.0,128.0
4.933915138244629,3242.860801552502,202.67880009703137,1000,2218536960,1794572288,4.944016695022583,3236.2350264933552,202.2646891558347,1000,2220765184,1800863744,CartpoleBalanceBenchmark-v1,rgb,16,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,5.0,128.0,128.0
8.297214031219482,3856.716227832055,120.52238211975173,1000,2395766784,2083979264,8.31442141532898,3848.734434004371,120.2729510626366,1000,2395897856,2088173568,CartpoleBalanceBenchmark-v1,rgb,32,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,5.0,128.0,128.0
15.213031768798828,4206.919499850175,65.73311718515899,1000,2738020352,2599878656,15.271411418914797,4190.837260839635,65.4818322006193,1000,2738151424,2641821696,CartpoleBalanceBenchmark-v1,rgb,64,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,5.0,128.0,128.0
26.91989541053772,4754.847596840765,37.14724685031848,1000,3423801344,3539468288,27.029202222824097,4735.6188667645465,36.99702239659802,1000,3423932416,3581411328,CartpoleBalanceBenchmark-v1,rgb,128,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,5.0,128.0,128.0
53.43620491027832,4790.759381768128,18.71390383503175,1000,4814626816,5305401344,53.47489476203919,4787.293198783994,18.700364057749976,1000,4814757888,5410258944,CartpoleBalanceBenchmark-v1,rgb,256,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,5.0,128.0,128.0
103.71563220024107,4936.575028646548,9.64174810282529,1000,7575191552,9023913984,104.43652844429016,4902.4992272997415,9.575193803319808,1000,7575453696,9233629184,CartpoleBalanceBenchmark-v1,rgb,512,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,5.0,128.0,128.0
2.6531667709350586,1507.632329719807,376.9080824299518,1000,2098212864,1565982720,2.655707597732544,1506.1899146635042,376.547478665876,1000,2098606080,1568079872,CartpoleBalanceBenchmark-v1,rgb,4,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,6.0,128.0,128.0
5.622699022293091,2845.608476740902,177.85052979630638,1000,2243932160,1802960896,5.6429219245910645,2835.4104865910404,177.21315541194002,1000,2246291456,1811349504,CartpoleBalanceBenchmark-v1,rgb,16,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,6.0,128.0,128.0
9.531840801239014,3357.1689527001354,104.91152977187924,1000,2452676608,2096562176,9.564896583557127,3345.566752390269,104.5489610121959,1000,2452807680,2102853632,CartpoleBalanceBenchmark-v1,rgb,32,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,6.0,128.0,128.0
17.677793979644775,3620.361232498425,56.56814425778789,1000,2852012032,2641821696,17.750871658325195,3605.456747808994,56.33526168451553,1000,2852143104,2662793216,CartpoleBalanceBenchmark-v1,rgb,64,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,6.0,128.0,128.0
31.789730310440063,4026.4575619241264,31.45669970253224,1000,3690442752,3604480000,31.91317129135132,4010.883118804581,31.33502436566079,1000,3692539904,3667394560,CartpoleBalanceBenchmark-v1,rgb,128,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,6.0,128.0,128.0
60.68282508850098,4218.65659066869,16.47912730729957,1000,5267881984,5804523520,60.23872041702271,4249.758265576598,16.600618224908587,1000,5268013056,5930352640,CartpoleBalanceBenchmark-v1,rgb,256,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,6.0,128.0,128.0
121.73756670951845,4205.768308329163,8.214391227205397,1000,8490078208,9386721280,122.27435898780824,4187.304715709453,8.178329522870026,1000,8490209280,9638379520,CartpoleBalanceBenchmark-v1,rgb,512,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,6.0,128.0,128.0
1.406904220581055,2843.121757320474,710.7804393301185,1000,1933086720,1412890624,1.3696205615997314,2920.516902380581,730.1292255951454,1000,1933479936,1412890624,CartpoleBalanceBenchmark-v1,state,4,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,,,
1.3300576210021973,12029.554018828156,751.8471261767598,1000,1949261824,1412890624,1.320713996887207,12114.659220475003,757.1662012796878,1000,1949392896,1412890624,CartpoleBalanceBenchmark-v1,state,16,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,,,
1.363328218460083,23471.97070133624,733.4990844167575,1000,1964830720,1412890624,1.3545973300933838,23623.256364896253,738.2267614030079,1000,1964961792,1412890624,CartpoleBalanceBenchmark-v1,state,32,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,,,
1.3829970359802246,46276.31031373746,723.0673486521478,1000,2005430272,1412890624,1.3722262382507324,46639.5396152642,728.7428064885031,1000,2005692416,1412890624,CartpoleBalanceBenchmark-v1,state,64,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,,,
1.3972954750061035,91605.53532848223,715.6682447537676,1000,2078355456,1412890624,1.3938570022583008,91831.51484880933,717.4337097563229,1000,2078486528,1412890624,CartpoleBalanceBenchmark-v1,state,128,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,,,
1.437183141708374,178126.21966584842,695.8055455697204,1000,2232430592,1412890624,1.4357850551605225,178299.66893712993,696.4830817856638,1000,2232692736,1412890624,CartpoleBalanceBenchmark-v1,state,256,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,,,
1.5209050178527832,336641.66663270176,657.5032551419956,1000,2530516992,1412890624,1.5202982425689695,336776.0256927171,657.7656751810881,1000,2530910208,1412890624,CartpoleBalanceBenchmark-v1,state,512,pd_joint_delta_pos,NVIDIA GeForce RTX 3080 Laptop GPU,,,
